age,workclass,education,marital-status,occupation,relationship,gender,native-country,income
20,Privy-corporate,HS-grad,Young-adult,Sales,In-family,Male,USA,"(12.5K, 25K]"
17,Local-gov,12th,Engaged,Adm-clerical,In-family,Female,USA,"(25K, 37.5K]"
27,Privy-small-business,Bachelors,Young-adult,Tech-support,In-family,Female,USA,"(25K, 37.5K]"
66,Privy-corporate,HS-grad,Married-civ-spouse,Other-service,In-family,Male,USA,"(25K, 37.5K]"
53,Privy-corporate,Doctorate,Married-civ-spouse,Prof-specialty,In-family,Male,England,"(50K, 62.5K]"
71,Privy-small-business,Bachelors,Divorced,Adm-clerical,Not-in-family,Female,USA,"(12.5K, 25K]"
39,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(37.5K, 50K]"
36,Privy-corporate,College-<1yr,Divorced,Adm-clerical,Not-in-family,Male,USA,"[0, 12.5K]"
56,Privy-small-business,Masters,Married-civ-spouse,Exec-managerial,In-family,Male,England,"(50K, 62.5K]"
60,Privy-small-business,7th-8th,Married-civ-spouse,Sales,In-family,Male,USA,"[0, 12.5K]"
43,Privy-small-business,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(62.5K, 75K]"
46,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,In-family,Male,Germany,"(75K, 87.5K]"
42,Privy-small-business,HS-grad,Engaged,Handlers-cleaners,Other-relative,Male,USA,"[0, 12.5K]"
56,Privy-corporate,HS-grad,Divorced,Prof-specialty,Not-in-family,Female,USA,"[0, 12.5K]"
31,Privy-corporate,HS-grad,Dating,Adm-clerical,Unmarried,Female,USA,"(25K, 37.5K]"
34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,In-family,Male,USA,"(12.5K, 25K]"
38,Privy-corporate,HS-grad,Married-civ-spouse,Transport-moving,In-family,Male,USA,"(37.5K, 50K]"
32,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(50K, 62.5K]"
44,Privy-corporate,HS-grad,Divorced,Exec-managerial,Not-in-family,Female,USA,"(37.5K, 50K]"
24,Privy-corporate,Assoc-voc,Divorced,Tech-support,Not-in-family,Female,USA,"(12.5K, 25K]"
48,Privy-small-business,Bachelors,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(62.5K, 75K]"
43,Privy-corporate,College-<1yr,Middle-aged,Adm-clerical,Not-in-family,Male,USA,"(12.5K, 25K]"
39,Self-emp-not-inc,HS-grad,Separated,Farming-fishing,Not-in-family,Male,USA,"[0, 12.5K]"
55,Privy-corporate,College-<1yr,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"above 87.5k"
27,Privy-small-business,Assoc-voc,Middle-aged,Craft-repair,Unmarried,Male,USA,"(50K, 62.5K]"
29,Privy-corporate,College-1yr+,Dating,Farming-fishing,Unmarried,Male,USA,"(25K, 37.5K]"
41,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,In-family,Female,USA,"(62.5K, 75K]"
30,Local-gov,College-<1yr,Married-civ-spouse,Tech-support,In-family,Male,USA,"(75K, 87.5K]"
28,Privy-corporate,Assoc-voc,Middle-aged,Adm-clerical,Other-relative,Male,Ireland,"(12.5K, 25K]"
68,Privy-corporate,HS-grad,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"[0, 12.5K]"
55,Privy-corporate,HS-grad,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(25K, 37.5K]"
37,Privy-corporate,10th,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"(12.5K, 25K]"
55,Privy-corporate,Prof-school,Married-civ-spouse,Exec-managerial,In-family,Male,England,"(75K, 87.5K]"
60,Self-emp-inc,HS-grad,Married-civ-spouse,Adm-clerical,In-family,Female,USA,"(62.5K, 75K]"
44,Privy-small-business,Masters,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(37.5K, 50K]"
45,Privy-corporate,HS-grad,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"[0, 12.5K]"
37,Privy-small-business,HS-grad,Divorced,Tech-support,Not-in-family,Male,USA,"(12.5K, 25K]"
47,Privy-small-business,Bachelors,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(62.5K, 75K]"
18,Privy-small-business,11th,Dating,Other-service,In-family,Female,USA,"(37.5K, 50K]"
23,Privy-small-business,College-1yr+,Married-civ-spouse,Handlers-cleaners,In-family,Male,USA,"(25K, 37.5K]"
35,Local-gov,College-<1yr,Divorced,Tech-support,Unmarried,Female,USA,"(37.5K, 50K]"
61,Self-emp-inc,10th,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(75K, 87.5K]"
54,Privy-small-business,College-1yr+,Married-civ-spouse,Sales,In-family,Male,USA,"[0, 12.5K]"
21,Privy-small-business,HS-grad,Married-civ-spouse,Adm-clerical,In-family,Female,USA,"(25K, 37.5K]"
53,State-gov,Masters,Middle-aged,Adm-clerical,Not-in-family,Female,USA,"(25K, 37.5K]"
46,Self-emp-not-inc,10th,Separated,Exec-managerial,Unmarried,Female,Western-South-America,"(25K, 37.5K]"
56,Privy-corporate,Masters,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(75K, 87.5K]"
46,Privy-corporate,Bachelors,Divorced,Craft-repair,Not-in-family,Male,USA,"[0, 12.5K]"
36,Privy-corporate,HS-grad,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"(37.5K, 50K]"
54,Privy-small-business,Bachelors,Widowed,Adm-clerical,Not-in-family,Female,USA,"(75K, 87.5K]"
35,State-gov,HS-grad,Married-civ-spouse,Other-service,In-family,Male,USA,"[0, 12.5K]"
26,Privy-small-business,Bachelors,Dating,Priv-house-serv,Other-relative,Female,Mexico,"[0, 12.5K]"
49,Self-emp-inc,HS-grad,Young-adult,Craft-repair,Not-in-family,Male,USA,"(25K, 37.5K]"
60,Self-emp-not-inc,HS-grad,Divorced,Adm-clerical,Unmarried,Female,USA,"(37.5K, 50K]"
21,Privy-corporate,Assoc-acdm,Dating,Adm-clerical,Not-in-family,Female,USA,"(37.5K, 50K]"
38,Privy-small-business,College-<1yr,Married-civ-spouse,Tech-support,In-family,Male,USA,"above 87.5k"
41,Local-gov,Masters,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(12.5K, 25K]"
43,State-gov,College-1yr+,Married-civ-spouse,Protective-serv,In-family,Male,USA,"(37.5K, 50K]"
54,Self-emp-inc,Bachelors,Married-civ-spouse,Tech-support,In-family,Male,USA,"(62.5K, 75K]"
20,Privy-corporate,College-<1yr,Middle-aged,Adm-clerical,In-family,Male,USA,"[0, 12.5K]"
35,Privy-small-business,College-1yr+,Divorced,Adm-clerical,Not-in-family,Female,USA,"[0, 12.5K]"
24,Privy-small-business,College-<1yr,Engaged,Sales,Not-in-family,Female,Taiwan,"[0, 12.5K]"
41,Privy-corporate,1st-4th,Married-civ-spouse,Machine-op-inspct,In-family,Male,Mexico,"(37.5K, 50K]"
36,Privy-small-business,HS-grad,Engaged,Other-service,Unmarried,Male,USA,"(37.5K, 50K]"
40,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,In-family,Male,Mexico,"(12.5K, 25K]"
23,Privy-small-business,HS-grad,Dating,Adm-clerical,Not-in-family,Female,USA,"(25K, 37.5K]"
37,Privy-corporate,HS-grad,Middle-aged,Exec-managerial,Not-in-family,Male,USA,"(12.5K, 25K]"
71,Self-emp-inc,College-<1yr,Widowed,Exec-managerial,Not-in-family,Female,USA,"[0, 12.5K]"
36,Privy-corporate,5th-6th,Middle-aged,Other-service,Not-in-family,Male,China,"(25K, 37.5K]"
51,Privy-small-business,College-<1yr,Married-civ-spouse,Exec-managerial,In-family,Female,USA,"(50K, 62.5K]"
30,Privy-small-business,HS-grad,Young-adult,Exec-managerial,Not-in-family,Male,USA,"(25K, 37.5K]"
40,Privy-corporate,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,Caribbean,"(12.5K, 25K]"
26,Privy-small-business,HS-grad,Middle-aged,Adm-clerical,In-family,Female,USA,"(37.5K, 50K]"
49,Privy-corporate,College-1yr+,Married-civ-spouse,Sales,In-family,Male,USA,"(37.5K, 50K]"
30,Privy-corporate,HS-grad,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"(12.5K, 25K]"
48,Privy-small-business,College-1yr+,Divorced,Sales,Not-in-family,Female,USA,"(12.5K, 25K]"
53,State-gov,Bachelors,Married-civ-spouse,Tech-support,In-family,Male,USA,"above 87.5k"
31,Privy-corporate,Bachelors,Married-civ-spouse,Sales,In-family,Male,USA,"(50K, 62.5K]"
40,Privy-corporate,HS-grad,Young-adult,Machine-op-inspct,In-family,Female,USA,"(25K, 37.5K]"
38,Privy-small-business,HS-grad,Divorced,Craft-repair,Not-in-family,Male,USA,"(37.5K, 50K]"
34,Privy-small-business,10th,Middle-aged,Other-service,Unmarried,Female,USA,"(25K, 37.5K]"
53,Privy-corporate,Bachelors,Married-civ-spouse,Sales,In-family,Male,USA,"(75K, 87.5K]"
21,Privy-corporate,College-<1yr,Dating,Sales,In-family,Female,USA,"(25K, 37.5K]"
26,Privy-small-business,Masters,Engaged,Prof-specialty,In-family,Female,Philippines,"(62.5K, 75K]"
29,Privy-small-business,Bachelors,Divorced,Exec-managerial,Not-in-family,Female,USA,"(37.5K, 50K]"
44,Privy-small-business,College-1yr+,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(50K, 62.5K]"
22,Privy-small-business,College-1yr+,Divorced,Tech-support,Other-relative,Female,USA,"(37.5K, 50K]"
43,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,In-family,Male,USA,"above 87.5k"
39,Privy-small-business,College-<1yr,Separated,Craft-repair,Unmarried,Female,USA,"(12.5K, 25K]"
38,Local-gov,HS-grad,Divorced,Craft-repair,Not-in-family,Male,USA,"(12.5K, 25K]"
67,Privy-corporate,HS-grad,Widowed,Exec-managerial,Not-in-family,Female,USA,"(12.5K, 25K]"
31,Privy-corporate,HS-grad,Married-civ-spouse,Transport-moving,In-family,Male,USA,"(25K, 37.5K]"
30,Privy-corporate,11th,Young-adult,Protective-serv,Not-in-family,Female,USA,"[0, 12.5K]"
53,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,In-family,Female,USA,"(12.5K, 25K]"
44,Privy-corporate,Bachelors,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(62.5K, 75K]"
43,Privy-small-business,5th-6th,Married-civ-spouse,Other-service,In-family,Male,Mexico,"(37.5K, 50K]"
22,Privy-corporate,HS-grad,Young-adult,Handlers-cleaners,In-family,Male,USA,"(25K, 37.5K]"
31,Privy-corporate,HS-grad,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"[0, 12.5K]"
44,Privy-corporate,11th,Divorced,Craft-repair,Not-in-family,Male,USA,"(12.5K, 25K]"
88,Self-emp-not-inc,7th-8th,Widowed,Farming-fishing,Not-in-family,Male,USA,"(25K, 37.5K]"
21,Privy-small-business,HS-grad,Young-adult,Sales,Not-in-family,Male,USA,"(12.5K, 25K]"
35,Local-gov,Bachelors,Engaged,Exec-managerial,Not-in-family,Male,USA,"(12.5K, 25K]"
30,Privy-small-business,Bachelors,Engaged,Other-service,In-family,Male,USA,"(37.5K, 50K]"
48,Privy-small-business,HS-grad,Married-civ-spouse,Tech-support,In-family,Male,USA,"(25K, 37.5K]"
64,Privy-corporate,Assoc-voc,Married-civ-spouse,Adm-clerical,In-family,Male,USA,"(25K, 37.5K]"
44,Privy-corporate,Doctorate,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(12.5K, 25K]"
18,Privy-small-business,11th,Engaged,Other-service,In-family,Male,USA,"[0, 12.5K]"
34,Privy-small-business,HS-grad,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"(25K, 37.5K]"
29,Local-gov,HS-grad,Young-adult,Transport-moving,Unmarried,Female,USA,"(12.5K, 25K]"
23,Privy-small-business,HS-grad,Middle-aged,Machine-op-inspct,Other-relative,Male,USA,"(12.5K, 25K]"
36,Self-emp-inc,College-<1yr,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(50K, 62.5K]"
34,Privy-corporate,10th,Married-civ-spouse,Transport-moving,In-family,Male,Mexico,"(12.5K, 25K]"
27,Self-emp-not-inc,Bachelors,Dating,Sales,Not-in-family,Male,USA,"(12.5K, 25K]"
57,Local-gov,College-<1yr,Separated,Other-service,Not-in-family,Female,USA,"[0, 12.5K]"
24,Privy-corporate,HS-grad,Young-adult,Adm-clerical,Not-in-family,Male,USA,"(12.5K, 25K]"
54,Privy-small-business,College-<1yr,Married-civ-spouse,Adm-clerical,In-family,Male,USA,"(37.5K, 50K]"
18,Privy-small-business,College-1yr+,Engaged,Sales,In-family,Female,USA,"[0, 12.5K]"
25,Privy-corporate,College-<1yr,Young-adult,Machine-op-inspct,Not-in-family,Male,Philippines,"[0, 12.5K]"
28,Privy-small-business,College-<1yr,Married-civ-spouse,Machine-op-inspct,In-family,Male,Mexico,"(37.5K, 50K]"
87,Privy-corporate,HS-grad,Married-spouse-absent,Sales,Not-in-family,Male,USA,"(37.5K, 50K]"
54,Privy-corporate,Masters,Divorced,Sales,Not-in-family,Female,USA,"(37.5K, 50K]"
21,Privy-small-business,HS-grad,Engaged,Other-service,Other-relative,Male,USA,"(37.5K, 50K]"
43,Privy-corporate,5th-6th,Married-spouse-absent,Priv-house-serv,Other-relative,Female,El-Salvador,"(12.5K, 25K]"
43,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,In-family,Male,USA,"(12.5K, 25K]"
38,Privy-corporate,HS-grad,Young-adult,Machine-op-inspct,Not-in-family,Male,USA,"(37.5K, 50K]"
46,Privy-corporate,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(25K, 37.5K]"
65,Privy-corporate,College-<1yr,Widowed,Sales,Not-in-family,Female,USA,"(12.5K, 25K]"
39,Privy-corporate,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(12.5K, 25K]"
60,Self-emp-not-inc,College-<1yr,Married-civ-spouse,Farming-fishing,In-family,Male,USA,"(50K, 62.5K]"
30,Privy-corporate,Bachelors,Young-adult,Sales,Not-in-family,Male,USA,"(25K, 37.5K]"
39,Privy-corporate,HS-grad,Married-civ-spouse,Handlers-cleaners,In-family,Male,USA,"(50K, 62.5K]"
35,Privy-corporate,Bachelors,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"(62.5K, 75K]"
31,Self-emp-not-inc,College-<1yr,Married-civ-spouse,Farming-fishing,In-family,Male,USA,"(12.5K, 25K]"
39,Privy-small-business,HS-grad,Middle-aged,Exec-managerial,In-family,Male,USA,"[0, 12.5K]"
33,Privy-small-business,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(25K, 37.5K]"
27,Privy-corporate,Prof-school,Dating,Prof-specialty,Other-relative,Female,USA,"(25K, 37.5K]"
31,Privy-corporate,College-<1yr,Married-civ-spouse,Adm-clerical,In-family,Male,USA,"[0, 12.5K]"
40,State-gov,Assoc-acdm,Divorced,Adm-clerical,Unmarried,Female,USA,"(25K, 37.5K]"
58,Federal-gov,Masters,Married-civ-spouse,Tech-support,In-family,Male,China,"(75K, 87.5K]"
37,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,In-family,Male,USA,"(50K, 62.5K]"
39,Privy-small-business,10th,Separated,Machine-op-inspct,In-family,Male,USA,"(25K, 37.5K]"
30,Privy-corporate,College-1yr+,Middle-aged,Exec-managerial,Not-in-family,Female,USA,"[0, 12.5K]"
20,Privy-corporate,College-1yr+,Engaged,Sales,In-family,Female,USA,"(37.5K, 50K]"
30,Privy-corporate,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(37.5K, 50K]"
39,Privy-small-business,HS-grad,Young-adult,Exec-managerial,Not-in-family,Male,USA,"(37.5K, 50K]"
43,Privy-small-business,College-1yr+,Divorced,Other-service,Not-in-family,Female,USA,"(12.5K, 25K]"
25,Privy-corporate,HS-grad,Young-adult,Adm-clerical,In-family,Female,USA,"(25K, 37.5K]"
42,Privy-corporate,Assoc-voc,Married-civ-spouse,Craft-repair,In-family,Male,USA,"above 87.5k"
38,Privy-corporate,College-<1yr,Divorced,Tech-support,Unmarried,Female,USA,"[0, 12.5K]"
67,Privy-corporate,HS-grad,Married-civ-spouse,Handlers-cleaners,In-family,Male,USA,"(37.5K, 50K]"
57,Privy-small-business,HS-grad,Divorced,Handlers-cleaners,Other-relative,Female,USA,"[0, 12.5K]"
21,Privy-small-business,College-1yr+,Engaged,Craft-repair,In-family,Male,USA,"[0, 12.5K]"
35,Privy-corporate,HS-grad,Married-civ-spouse,Exec-managerial,In-family,Female,USA,"(75K, 87.5K]"
40,Privy-corporate,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(75K, 87.5K]"
35,Privy-corporate,10th,Married-civ-spouse,Other-service,In-family,Female,USA,"[0, 12.5K]"
19,Privy-corporate,7th-8th,Middle-aged,Machine-op-inspct,Other-relative,Male,USA,"(12.5K, 25K]"
36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(12.5K, 25K]"
39,State-gov,Doctorate,Dating,Prof-specialty,Not-in-family,Male,USA,"(75K, 87.5K]"
32,Privy-corporate,Bachelors,Engaged,Sales,Not-in-family,Male,USA,"(62.5K, 75K]"
32,Local-gov,Bachelors,Young-adult,Protective-serv,Not-in-family,Female,USA,"[0, 12.5K]"
51,Federal-gov,HS-grad,Engaged,Other-service,Not-in-family,Male,USA,"[0, 12.5K]"
38,Privy-corporate,Bachelors,Married-civ-spouse,Sales,In-family,Male,USA,"(25K, 37.5K]"
52,Privy-small-business,Masters,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(50K, 62.5K]"
21,Privy-small-business,College-1yr+,Engaged,Machine-op-inspct,In-family,Female,USA,"[0, 12.5K]"
33,Privy-corporate,HS-grad,Divorced,Craft-repair,Other-relative,Male,USA,"(25K, 37.5K]"
18,Privy-small-business,12th,Middle-aged,Handlers-cleaners,Other-relative,Male,USA,"(12.5K, 25K]"
32,Self-emp-not-inc,Bachelors,Married-civ-spouse,Tech-support,In-family,Male,Japan,"above 87.5k"
28,Privy-corporate,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(75K, 87.5K]"
45,Privy-small-business,HS-grad,Divorced,Sales,Unmarried,Female,USA,"[0, 12.5K]"
21,Privy-corporate,HS-grad,Dating,Other-service,In-family,Female,USA,"(25K, 37.5K]"
24,Privy-corporate,College-<1yr,Young-adult,Adm-clerical,Not-in-family,Female,USA,"(37.5K, 50K]"
53,Privy-corporate,Bachelors,Married-civ-spouse,Craft-repair,In-family,Male,Laos,"[0, 12.5K]"
54,Self-emp-not-inc,5th-6th,Married-civ-spouse,Farming-fishing,In-family,Male,USA,"(25K, 37.5K]"
28,Privy-corporate,College-1yr+,Dating,Adm-clerical,Not-in-family,Female,USA,"(25K, 37.5K]"
23,Privy-corporate,HS-grad,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"[0, 12.5K]"
33,State-gov,Bachelors,Middle-aged,Adm-clerical,Unmarried,Female,USA,"(25K, 37.5K]"
45,Privy-small-business,College-1yr+,Married-civ-spouse,Tech-support,In-family,Female,USA,"[0, 12.5K]"
47,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,In-family,Male,USA,"above 87.5k"
35,Privy-small-business,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(12.5K, 25K]"
20,Privy-corporate,Assoc-acdm,Young-adult,Sales,In-family,Female,USA,"(37.5K, 50K]"
35,Federal-gov,HS-grad,Divorced,Exec-managerial,Unmarried,Female,USA,"[0, 12.5K]"
50,Privy-corporate,Bachelors,Married-civ-spouse,Sales,In-family,Male,USA,"(25K, 37.5K]"
40,Privy-corporate,10th,Dating,Transport-moving,Not-in-family,Male,USA,"(25K, 37.5K]"
50,Privy-corporate,10th,Married-civ-spouse,Farming-fishing,In-family,Male,USA,"[0, 12.5K]"
33,Privy-corporate,9th,Divorced,Craft-repair,Not-in-family,Male,USA,"(25K, 37.5K]"
37,Privy-small-business,Bachelors,Engaged,Sales,Not-in-family,Female,USA,"(37.5K, 50K]"
37,Privy-corporate,College-1yr+,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(50K, 62.5K]"
25,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,In-family,Male,USA,"(12.5K, 25K]"
17,Privy-corporate,10th,Dating,Other-service,In-family,Male,USA,"(25K, 37.5K]"
49,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"[0, 12.5K]"
66,Privy-corporate,HS-grad,Widowed,Sales,Not-in-family,Female,USA,"(25K, 37.5K]"
24,Privy-small-business,HS-grad,Married-civ-spouse,Other-service,In-family,Female,USA,"(37.5K, 50K]"
50,Privy-corporate,Pre-Kindergarten,Married-civ-spouse,Other-service,In-family,Male,Mexico,"(12.5K, 25K]"
56,Privy-small-business,Bachelors,Divorced,Prof-specialty,Not-in-family,Female,Philippines,"(12.5K, 25K]"
68,Privy-corporate,HS-grad,Married-civ-spouse,Other-service,In-family,Male,USA,"(37.5K, 50K]"
65,Privy-corporate,HS-grad,Divorced,Adm-clerical,Not-in-family,Female,USA,"(25K, 37.5K]"
67,Privy-small-business,College-1yr+,Widowed,Sales,Not-in-family,Male,USA,"[0, 12.5K]"
17,Privy-small-business,11th,Young-adult,Other-service,In-family,Male,USA,"(12.5K, 25K]"
27,Privy-corporate,College-<1yr,Dating,Other-service,Not-in-family,Male,Mexico,"(25K, 37.5K]"
47,Local-gov,11th,Married-spouse-absent,Craft-repair,Not-in-family,Male,USA,"[0, 12.5K]"
40,Privy-small-business,HS-grad,Married-civ-spouse,Transport-moving,In-family,Male,USA,"(12.5K, 25K]"
39,State-gov,HS-grad,Married-civ-spouse,Craft-repair,In-family,Male,Mexico,"[0, 12.5K]"
36,Privy-corporate,HS-grad,Divorced,Transport-moving,Unmarried,Male,USA,"[0, 12.5K]"
49,State-gov,HS-grad,Widowed,Exec-managerial,Not-in-family,Female,USA,"(25K, 37.5K]"
59,Privy-small-business,HS-grad,Divorced,Adm-clerical,Not-in-family,Female,USA,"(25K, 37.5K]"
46,Privy-small-business,Bachelors,Widowed,Exec-managerial,Unmarried,Female,USA,"(25K, 37.5K]"
42,Self-emp-not-inc,Masters,Divorced,Exec-managerial,Unmarried,Female,USA,"(37.5K, 50K]"
46,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"above 87.5k"
41,Privy-corporate,HS-grad,Engaged,Tech-support,Not-in-family,Female,USA,"(12.5K, 25K]"
20,State-gov,College-1yr+,Middle-aged,Other-service,In-family,Female,USA,"(37.5K, 50K]"
30,Privy-small-business,11th,Married-civ-spouse,Machine-op-inspct,In-family,Male,USA,"(37.5K, 50K]"
29,Privy-small-business,College-1yr+,Divorced,Adm-clerical,Not-in-family,Male,USA,"(12.5K, 25K]"
28,Privy-corporate,Bachelors,Middle-aged,Other-service,Not-in-family,Male,USA,"(25K, 37.5K]"
61,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,In-family,Female,USA,"(25K, 37.5K]"
30,Privy-corporate,Bachelors,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"above 87.5k"
27,Privy-small-business,College-<1yr,Middle-aged,Tech-support,In-family,Male,El-Salvador,"(12.5K, 25K]"
58,Self-emp-not-inc,College-<1yr,Married-civ-spouse,Prof-specialty,In-family,Male,USA,"[0, 12.5K]"
37,Privy-corporate,7th-8th,Married-civ-spouse,Craft-repair,In-family,Male,Mexico,"(25K, 37.5K]"
24,Privy-small-business,Assoc-voc,Engaged,Exec-managerial,Not-in-family,Male,USA,"(25K, 37.5K]"
48,Privy-corporate,9th,Divorced,Transport-moving,Not-in-family,Male,USA,"(12.5K, 25K]"
47,Privy-small-business,9th,Married-civ-spouse,Craft-repair,In-family,Male,USA,"(62.5K, 75K]"
33,Privy-corporate,College-1yr+,Young-adult,Exec-managerial,In-family,Female,USA,"(25K, 37.5K]"
26,Privy-small-business,Bachelors,Engaged,Protective-serv,Other-relative,Male,USA,"[0, 12.5K]"
43,Privy-corporate,Bachelors,Married-civ-spouse,Exec-managerial,In-family,Male,USA,"(62.5K, 75K]"
29,Privy-corporate,Assoc-acdm,Middle-aged,Sales,Not-in-family,Male,USA,"(37.5K, 50K]"
33,Privy-corporate,College-<1yr,Married-civ-spouse,Tech-support,In-family,Male,USA,"(37.5K, 50K]"
45,Privy-small-business,HS-grad,Married-civ-spouse,Transport-moving,In-family,Male,USA,"above 87.5k"
